sale_id,transaction_id,listing_price,sale_price,sale_date
2546,2546,2299985.47,1931150.22,2024-07-04
2547,2547,7403671.2,6007491.71,2024-01-16
2548,2548,1965050.2,1635233.31,2024-03-19
2549,2549,9845893.76,9453460.76,2022-10-20
2550,2550,11199.5,8627.8,2023-08-11
2551,2551,4477560.75,4317368.18,2022-11-02
2552,2552,14576657.16,12916418.46,2023-11-27
2553,2553,2100.79,1684.87,2023-07-07
2554,2554,8220.57,7256.99,2023-01-14
2555,2555,5759.02,5570.17,2024-01-24
2556,2556,5290584.52,4749140.71,2023-07-28
2557,2557,23517174.91,19990769.15,2024-07-29
2558,2558,2873.51,2682.65,2023-03-23
2559,2559,16226153.08,14189454.48,2023-12-25
2560,2560,5068.47,4585.93,2024-06-27
2561,2561,16748488.41,16451624.45,2023-12-27
2562,2562,19472335.31,18351392.14,2024-05-09
2563,2563,3473.78,2880.22,2022-08-20
2564,2564,3690.47,2884.68,2022-10-05
2565,2565,7701.27,7441.09,2024-02-04
2566,2566,3472603.3,2705265.68,2023-09-15
2567,2567,1161.6,1154.13,2024-07-10
2568,2568,9022.42,7264.21,2023-07-05
2569,2569,10590.65,8438.23,2024-01-27
2570,2570,14263083.13,12249049.35,2023-01-15
2571,2571,6934.49,5848.12,2022-12-23
2572,2572,21356108.01,16926791.97,2024-04-03
2573,2573,4837.04,4083.6,2024-02-11
2574,2574,5785462.8,4667554.61,2023-05-16
2575,2575,12601520.9,9708165.75,2022-08-19
2576,2576,13010537.82,11520559.43,2023-12-16
2577,2577,12703.43,9983.69,2023-03-07
2578,2578,14256425.26,13251719.45,2023-07-04
2579,2579,4953459.67,4648617.84,2023-02-10
2580,2580,8234160.98,6623536.81,2023-06-06
2581,2581,6802538.36,5805506.55,2022-11-20
2582,2582,5930.36,4905.43,2023-06-11
2583,2583,15697424.46,12560782.21,2023-05-30
2584,2584,12248.01,9915.99,2024-06-05
2585,2585,968.74,800.55,2024-07-24
2586,2586,3789.72,3469.3,2023-08-19
2587,2587,3371.74,2642.36,2023-11-26
2588,2588,18513612.28,15492327.65,2022-10-18
2589,2589,9500.73,9265.09,2022-08-23
2590,2590,3971452.06,3768547.86,2023-09-30
2591,2591,19170609.78,15163370.01,2024-04-13
2592,2592,10918908.11,8403308.75,2023-01-12
2593,2593,6337296.78,5905785.92,2023-06-16
2594,2594,2459631.62,2292674.28,2022-08-15
2595,2595,10838.51,9293.31,2024-04-29
2596,2596,6112606.41,5263799.07,2023-10-06
2597,2597,7820.56,6315.02,2024-02-18
2598,2598,4807762.11,3878971.09,2022-10-01
2599,2599,12894867.92,11032118.03,2024-01-21
2600,2600,13715583.15,11179385.77,2024-02-06
2601,2601,3271.89,2550.6,2024-06-04
2602,2602,20737637.2,17396436.59,2023-09-17
2603,2603,6965.2,5551.29,2024-07-10
2604,2604,8984.76,8925.18,2024-04-17
2605,2605,2870.07,2546.97,2023-08-18
2606,2606,4919067.68,4803292.16,2024-02-19
2607,2607,6404626.85,5342726.02,2023-06-28
2608,2608,7763.77,6619.27,2023-03-12
2609,2609,6376992.6,5599620.38,2022-09-10
2610,2610,20978992.76,19519719.4,2023-12-03
2611,2611,1421749.31,1214848.89,2024-03-17
2612,2612,6792.78,5918.15,2023-02-04
2613,2613,14137867.39,12327903.18,2023-06-02
2614,2614,3914881.66,3473487.78,2024-02-04
2615,2615,8353.35,6973.77,2023-02-19
2616,2616,7598.69,5956.85,2023-01-10
2617,2617,6756.64,6113.61,2024-06-01
2618,2618,5282121.3,5015415.62,2023-01-13
2619,2619,19680385.75,17793861.74,2022-08-25
2620,2620,4321.91,3550.74,2024-07-23
2621,2621,3992.12,3652.1,2022-10-25
2622,2622,7365.81,6662.07,2023-09-15
2623,2623,9928395.98,8754967.5,2023-04-18
2624,2624,1296.72,1122.22,2023-08-15
2625,2625,20022238.59,17226179.82,2023-07-03
2626,2626,22664644.96,17639321.21,2022-08-27
2627,2627,11472843.47,9690961.11,2022-10-27
2628,2628,7500.87,6978.74,2023-06-30
2629,2629,4472798.72,4073737.42,2024-06-22
2630,2630,5870630.64,5022282.97,2022-12-29
2631,2631,1786.8,1508.41,2023-06-08
2632,2632,7125.02,5573.8,2022-10-07
2633,2633,10620.68,8365.08,2024-03-10
2634,2634,19997898.78,18060229.93,2024-07-21
2635,2635,10015.84,7713.87,2024-03-11
2636,2636,7218.18,6319.3,2023-04-26
2637,2637,7732288.44,6029112.49,2023-01-25
2638,2638,4914.57,3919.28,2023-03-15
2639,2639,7587.86,6975.01,2024-01-03
2640,2640,4566.14,3879.02,2023-12-16
2641,2641,20861597.05,18344377.92,2024-01-24
2642,2642,24674838.33,19947794.21,2023-12-31
2643,2643,7621.97,7529.48,2022-09-04
2644,2644,3586.19,3495.81,2024-04-04
2645,2645,3561456.92,3043103.04,2023-02-09
2646,2646,12114.93,9414.89,2023-03-06
2647,2647,15675144.38,12078861.12,2022-08-14
2648,2648,2325.32,1928.16,2022-12-01
2649,2649,11532.45,9984.12,2024-01-26
2650,2650,3457986.33,2691223.7,2024-04-30
2651,2651,17838851.78,16445945.51,2023-06-22
2652,2652,6322.69,5727.82,2023-11-06
2653,2653,7498973.99,5990283.31,2022-10-20
2654,2654,2678.91,2358.91,2023-03-26
2655,2655,7547.33,6915.23,2023-09-14
2656,2656,9710.17,8280.62,2022-11-11
2657,2657,9595.24,7851.37,2023-08-10
2658,2658,5065003.56,4485779.87,2023-11-08
2659,2659,13377090.38,13054715.34,2022-10-11
2660,2660,1792847.47,1733026.39,2024-01-11
2661,2661,8317.21,7471.89,2024-03-24
2662,2662,2609958.13,2502689.28,2023-03-30
2663,2663,20936497.37,16820096.91,2023-04-28
2664,2664,12209838.26,11404498.15,2024-02-26
2665,2665,6522.4,5397.09,2022-10-26
2666,2666,12988962.01,11540861.55,2023-03-28
2667,2667,4983.4,4082.99,2023-09-11
2668,2668,6847638.34,6543604.94,2024-02-05
2669,2669,2831.66,2329.86,2023-03-05
2670,2670,1282.29,1278.59,2023-03-26
2671,2671,5984.36,5174.96,2022-11-02
2672,2672,15304816.03,11974336.85,2024-01-12
2673,2673,3220.21,2916.34,2022-11-01
2674,2674,8803.11,7242.39,2022-12-20
2675,2675,8318.09,7346.88,2024-01-28
2676,2676,8131389.03,7166329.03,2022-09-06
2677,2677,16519509.7,14832091.02,2024-02-24
2678,2678,4836586.72,4722602.07,2023-03-16
2679,2679,9689.91,7968.12,2024-07-23
2680,2680,18213178.99,14064026.09,2024-01-05
2681,2681,2732.3,2585.59,2024-02-22
2682,2682,5731.01,5535.82,2022-08-09
2683,2683,9006.61,8893.72,2022-12-20
2684,2684,20286445.28,16606576.44,2023-06-13
2685,2685,19519731.81,15504378.75,2024-02-10
2686,2686,19560277.5,16332183.1,2023-03-03
2687,2687,17025294.44,14266331.74,2024-07-21
2688,2688,19428632.49,15104872.95,2022-12-20
2689,2689,6275.44,5451.8,2022-08-25
2690,2690,19280069.49,16208892.84,2023-11-01
2691,2691,8359.43,6923.83,2023-09-11
2692,2692,6633.12,5971.84,2023-04-04
2693,2693,11397.99,8927.74,2023-04-29
2694,2694,16354663.3,12617021.05,2023-04-24
2695,2695,1344.7,1046.5,2022-10-16
2696,2696,18292511.71,15274251.21,2022-08-06
2697,2697,19217644.64,16448812.82,2024-05-10
2698,2698,1324790.38,1102209.73,2024-03-29
2699,2699,1179.69,949.76,2023-05-17
2700,2700,3410775.27,3031600.95,2023-12-06
2701,2701,7186.36,7036.84,2024-06-22
2702,2702,14292652.85,11774345.54,2024-03-15
2703,2703,4954.27,4798.49,2023-01-22
2704,2704,7931.03,7307.76,2022-11-30
2705,2705,20360068.74,18475913.73,2023-10-27
2706,2706,6747.49,5998.02,2023-01-12
2707,2707,19446672.66,15637792.1,2023-07-13
2708,2708,19433684.05,17678206.52,2024-04-02
2709,2709,6859195.4,5505360.12,2023-10-08
2710,2710,8978.73,7939.1,2024-07-24
2711,2711,17618123.84,16342775.19,2024-01-22
2712,2712,3729.67,3185.23,2024-03-02
2713,2713,4722554.08,4083208.12,2024-06-27
2714,2714,8735378.99,6856266.5,2023-01-01
2715,2715,8940556.47,7207317.75,2022-11-12
2716,2716,8896.09,7105.85,2023-05-21
2717,2717,6347.9,6091.97,2022-10-07
2718,2718,2801810.5,2603316.01,2022-10-23
2719,2719,7936.15,6227.19,2023-02-27
2720,2720,4333.18,4312.34,2023-02-01
2721,2721,1932149.0,1534946.66,2024-06-20
2722,2722,6153.7,5821.05,2024-06-07
2723,2723,7187.14,6530.77,2023-12-18
2724,2724,9304048.71,8421125.05,2022-09-04
2725,2725,21635679.2,19006644.78,2022-09-28
2726,2726,9246.88,8110.47,2024-05-01
2727,2727,6769.83,6305.31,2023-09-08
2728,2728,6287.69,6269.42,2023-01-03
2729,2729,12047181.19,9959402.98,2023-04-03
2730,2730,5435.31,5062.59,2023-04-05
2731,2731,11310582.74,10620434.23,2023-06-09
2732,2732,10558.25,8379.09,2023-02-08
2733,2733,9932.19,8466.96,2023-11-27
2734,2734,20295550.44,17211550.8,2023-06-03
2735,2735,2959218.17,2357744.24,2024-06-29
2736,2736,8251.43,7295.84,2022-11-12
2737,2737,3823.23,3294.87,2024-03-16
2738,2738,16417890.53,12864844.86,2023-12-07
2739,2739,9015.52,7943.51,2023-11-11
2740,2740,8182.88,8182.39,2022-11-16
2741,2741,1958492.14,1848935.61,2023-07-04
2742,2742,6637.86,5172.28,2024-01-10
2743,2743,16178006.11,15563356.33,2023-02-16
2744,2744,13443612.72,11859274.16,2024-05-12
2745,2745,3803.96,2926.52,2022-10-06
2746,2746,11881.01,9536.32,2024-01-23
2747,2747,6360181.02,4974619.23,2023-02-18
2748,2748,6907650.46,6355717.47,2022-09-22
2749,2749,19713485.53,16234122.5,2023-10-03
2750,2750,8127.19,7166.2,2023-08-15
2751,2751,9873824.06,8369089.67,2022-08-24
2752,2752,4431957.92,3864596.83,2023-03-02
2753,2753,3689.43,2947.35,2024-07-05
2754,2754,6494.2,5966.64,2023-06-11
2755,2755,8257.35,8099.92,2024-07-22
2756,2756,3250.83,2834.9,2024-06-07
2757,2757,13429650.09,10768776.17,2023-04-08
2758,2758,7100.09,6252.75,2024-05-22
2759,2759,1367.2,1136.95,2022-12-05
2760,2760,7144977.67,7067056.38,2022-09-11
2761,2761,8581329.57,6882800.34,2023-09-28
2762,2762,9880.32,7974.96,2024-05-31
2763,2763,19201759.3,15646255.27,2023-08-23
2764,2764,6743163.16,5810908.64,2024-03-14
2765,2765,18450421.14,17807393.59,2023-03-10
2766,2766,1349281.54,1224863.02,2022-11-28
2767,2767,9898.51,8691.9,2023-06-03
2768,2768,7292.74,6017.31,2024-02-11
2769,2769,4439.68,3825.34,2022-11-20
2770,2770,20749784.4,16986806.69,2024-02-24
2771,2771,9855.07,8533.58,2023-12-23
2772,2772,6043.75,4928.02,2022-09-28
2773,2773,20544475.41,18210071.84,2024-05-14
2774,2774,6980698.3,5771110.02,2022-09-09
2775,2775,3297026.72,2989144.63,2023-12-24
2776,2776,3149.29,2591.13,2023-09-02
2777,2777,16392520.46,13826614.45,2024-06-21
2778,2778,11835137.4,10393814.57,2023-12-04
2779,2779,5677.4,4567.01,2022-12-29
2780,2780,10117.45,9306.91,2023-11-12
2781,2781,10085.03,9618.54,2023-06-23
2782,2782,13604457.91,11793371.09,2022-12-15
2783,2783,19647905.19,15408771.56,2024-04-16
2784,2784,9695.12,8257.23,2022-10-31
2785,2785,8683.83,7148.52,2024-05-04
2786,2786,12562887.45,11258382.42,2022-10-31
2787,2787,8289.27,7732.04,2022-11-13
2788,2788,7929.27,6479.93,2023-03-03
2789,2789,9511812.7,7753868.04,2023-07-19
2790,2790,10691.87,8307.16,2022-09-16
2791,2791,3431.07,2962.8,2024-04-18
2792,2792,9785.65,8817.57,2023-05-22
2793,2793,10401242.01,8238097.34,2023-11-20
2794,2794,10810.49,9558.71,2022-11-04
2795,2795,4424.01,3528.77,2023-11-26
2796,2796,1973.16,1553.12,2024-02-23
2797,2797,8649137.63,7768105.69,2024-05-17
2798,2798,25067245.8,19468836.77,2023-08-09
2799,2799,17054252.71,14404957.54,2023-02-02
2800,2800,5504.49,4981.04,2024-02-02
2801,2801,8447.93,8097.58,2023-12-13
2802,2802,21041879.41,16692503.99,2023-12-18
2803,2803,21645815.46,19842994.75,2023-09-06
2804,2804,7409.61,6158.09,2023-11-08
2805,2805,5422.13,5134.34,2022-11-30
2806,2806,5386506.31,4494713.84,2024-02-05
2807,2807,7596722.3,7123442.31,2024-06-15
2808,2808,10438178.09,8048731.49,2023-02-01
2809,2809,4722.92,3665.83,2024-03-04
2810,2810,4447.61,4077.62,2023-10-24
2811,2811,6508.02,5420.36,2023-03-15
2812,2812,9575.47,9055.02,2022-10-11
2813,2813,923.8,865.5,2022-08-18
2814,2814,5874057.53,5327084.1,2022-11-29
2815,2815,5844.77,5344.21,2023-07-26
2816,2816,16254699.69,14404088.61,2023-01-06
2817,2817,9343.71,8193.06,2024-03-05
2818,2818,5731706.94,4868471.86,2024-03-02
2819,2819,11789.84,9737.22,2023-06-29
2820,2820,2883292.64,2554318.25,2022-12-25
2821,2821,8879214.15,7452614.22,2023-05-12
2822,2822,17991927.01,17420777.67,2023-02-23
2823,2823,3629979.27,2965973.82,2022-10-23
2824,2824,8861.24,8595.18,2023-09-25
2825,2825,2686.02,2175.36,2023-04-23
2826,2826,17148889.69,14697542.04,2024-01-08
2827,2827,18260713.79,14241192.11,2023-10-07
2828,2828,8821492.95,7126393.45,2023-01-29
2829,2829,8244.34,8228.98,2024-03-25
2830,2830,6756.69,5668.47,2023-08-07
2831,2831,2314136.16,1787548.05,2024-02-19
2832,2832,1333926.05,1262121.18,2023-10-01
2833,2833,9376.24,8933.14,2024-01-02
2834,2834,9065.75,7429.05,2024-01-08
2835,2835,4057.62,3457.27,2023-10-06
2836,2836,8703522.47,8311572.71,2024-03-18
2837,2837,14991994.72,11605636.17,2024-02-07
2838,2838,20912816.05,19511946.12,2023-08-19
2839,2839,18925741.96,15810954.79,2023-01-24
2840,2840,7151.38,5844.98,2023-12-11
2841,2841,11347.39,9176.21,2023-03-31
2842,2842,5459223.4,5035113.1,2023-05-28
2843,2843,16633418.09,14246075.02,2024-03-23
2844,2844,21786339.16,16775703.92,2024-07-08
2845,2845,5561.46,4748.76,2024-04-06
2846,2846,9260196.45,7369488.61,2023-07-28
2847,2847,19857259.73,19412237.9,2023-07-07
2848,2848,4923.01,4247.78,2023-10-18
2849,2849,19735886.09,16320815.23,2022-09-05
2850,2850,12030815.88,9494164.57,2024-05-21
2851,2851,6648.48,5170.47,2023-05-18
2852,2852,21484145.76,17579394.77,2024-06-06
2853,2853,2949797.26,2410274.78,2023-09-10
2854,2854,20970248.07,19346561.84,2023-12-14
2855,2855,1833.06,1509.19,2024-02-24
2856,2856,20809088.59,16540713.17,2022-10-24
2857,2857,3280.06,2544.14,2024-07-31
2858,2858,12025698.36,9786055.51,2023-09-10
2859,2859,3867.53,3088.23,2022-08-05
2860,2860,21924891.15,19482112.78,2023-11-08
2861,2861,19435971.83,15800959.31,2024-02-17
2862,2862,2323.73,1832.57,2023-09-15
2863,2863,1695.23,1583.25,2023-01-14
2864,2864,8269.87,6751.5,2024-04-01
2865,2865,16825001.37,15886122.86,2024-03-24
2866,2866,2953.67,2849.44,2024-06-10
2867,2867,8697151.0,6939885.66,2023-03-16
2868,2868,2780.19,2144.61,2024-02-27
2869,2869,12753688.46,10782865.76,2024-03-01
2870,2870,2701.09,2096.27,2023-06-09
2871,2871,21949550.6,19086125.23,2024-06-25
2872,2872,2247637.46,2209730.78,2024-06-19
2873,2873,10155.11,9196.55,2023-08-03
2874,2874,9731.09,7999.99,2023-02-16
2875,2875,8971934.09,8786567.35,2024-03-04
2876,2876,8126.35,7759.55,2023-12-05
2877,2877,21558100.59,18814182.71,2023-06-03
2878,2878,5297481.98,5001913.26,2023-07-09
2879,2879,11180758.91,9646290.74,2023-09-27
2880,2880,1251516.1,1166213.84,2023-04-16
2881,2881,17541911.97,17518767.07,2023-12-20
2882,2882,2625.81,2041.5,2022-09-02
2883,2883,11091580.65,10965314.82,2023-09-23
2884,2884,1578997.74,1557916.22,2024-01-25
2885,2885,19414744.15,15895367.77,2023-04-15
2886,2886,5648.1,5334.41,2022-09-19
2887,2887,19289226.9,15894579.84,2023-09-08
2888,2888,8698238.3,8521792.34,2022-10-18
2889,2889,13642474.26,10890598.82,2023-04-02
2890,2890,11362.32,9460.23,2022-11-25
2891,2891,5270216.33,4388589.59,2023-02-07
2892,2892,13224198.24,11031168.93,2023-08-01
2893,2893,6464603.9,5561884.32,2023-08-05
2894,2894,7676626.7,6332653.18,2022-11-16
2895,2895,7808769.58,7494804.45,2023-01-23
2896,2896,3532.53,3220.93,2023-03-12
2897,2897,2435.76,1909.12,2024-03-14
2898,2898,14184997.48,11464225.77,2023-03-24
2899,2899,5958738.19,5373658.42,2022-11-12
2900,2900,12245371.82,9625279.68,2023-07-22
2901,2901,5696.77,5273.52,2022-09-06
2902,2902,2753463.85,2282432.63,2022-12-04
2903,2903,6264944.39,6209515.83,2023-05-05
2904,2904,4042541.28,3285710.18,2024-01-10
2905,2905,18249583.72,15757560.87,2024-04-30
2906,2906,9082.46,7247.26,2024-01-09
2907,2907,10946101.49,10482396.84,2023-10-06
2908,2908,11358.2,9240.66,2024-05-21
2909,2909,10081.61,9664.61,2023-10-27
2910,2910,1864331.77,1821121.15,2023-06-16
2911,2911,9821332.62,8352756.24,2023-08-28
2912,2912,8852294.4,8702421.08,2024-05-21
2913,2913,9941807.98,8461008.61,2022-09-23
2914,2914,2641212.94,2316012.09,2023-09-05
2915,2915,6320841.3,5961075.89,2023-09-21
2916,2916,10232.66,9482.12,2023-03-31
2917,2917,20417179.51,17060386.68,2023-11-25
2918,2918,5621.41,4384.61,2023-04-14
2919,2919,9667829.07,7665531.17,2022-12-16
2920,2920,8070.56,7565.26,2023-12-24
2921,2921,8022.05,6620.28,2022-11-14
2922,2922,10571.82,8217.55,2023-01-13
2923,2923,1964.7,1750.74,2023-07-21
2924,2924,6874227.67,5540113.45,2024-04-05
2925,2925,3145.18,3118.8,2023-01-16
2926,2926,4318235.21,4156451.29,2023-05-13
2927,2927,20767980.03,17763794.26,2024-03-23
2928,2928,3325.83,2820.48,2023-02-16
2929,2929,8896229.94,6951676.85,2023-08-12
2930,2930,6448.26,5294.61,2023-03-25
2931,2931,2830.71,2247.45,2023-04-22
2932,2932,5703.49,5573.35,2024-02-12
2933,2933,8021400.74,6655447.62,2023-12-03
2934,2934,1263211.72,1034617.42,2022-12-16
2935,2935,7603399.92,7542648.96,2022-10-11
2936,2936,10386.37,8246.16,2022-10-10
2937,2937,16182059.25,16027160.93,2024-04-12
2938,2938,18722685.24,17947796.72,2024-03-01
2939,2939,24728404.42,19278444.46,2022-12-29
2940,2940,6038.24,5776.03,2023-11-23
2941,2941,9869.44,7729.95,2022-11-16
2942,2942,16779073.82,13332127.5,2023-09-16
2943,2943,7278914.26,6580147.04,2023-03-04
2944,2944,3936.04,3302.71,2023-05-14
2945,2945,3878.64,3517.21,2023-05-14
2946,2946,5677.82,5214.15,2022-12-16
2947,2947,16972522.56,14207141.3,2024-07-10
2948,2948,2231.7,2135.03,2023-12-21
2949,2949,2608.48,2154.5,2023-12-07
2950,2950,8778769.27,8373490.2,2023-03-25
2951,2951,1930.63,1757.73,2024-02-03
2952,2952,4864.63,4163.76,2023-08-02
2953,2953,7351.18,5878.24,2024-07-07
2954,2954,3508.4,2727.36,2022-12-02
2955,2955,22763501.97,18725811.43,2024-07-16
2956,2956,12915416.08,12657402.84,2023-02-03
2957,2957,18815033.07,17419310.52,2024-04-20
2958,2958,13244031.05,10862700.74,2023-01-21
2959,2959,11554.79,9855.76,2023-12-06
2960,2960,3689063.94,3641822.28,2023-03-23
2961,2961,2344125.59,2179857.22,2023-05-04
2962,2962,16992740.17,16571108.58,2022-10-28
2963,2963,9209.28,9115.31,2023-09-14
2964,2964,2681259.61,2342353.74,2023-06-11
2965,2965,2520.43,2177.59,2023-04-03
2966,2966,2838.57,2366.8,2023-05-26
2967,2967,4094.29,3922.33,2024-04-17
2968,2968,9665.78,8067.85,2023-03-27
2969,2969,10785.1,9305.17,2023-01-15
2970,2970,21035410.12,17180472.5,2023-10-23
2971,2971,5284144.76,4139318.07,2022-09-19
2972,2972,16699034.01,12909063.36,2023-08-31
2973,2973,992.77,964.17,2022-10-19
2974,2974,6865.69,6473.31,2024-08-03
2975,2975,9402.99,8631.01,2023-07-21
2976,2976,8529.2,7468.03,2024-03-08
2977,2977,18256064.28,16715191.52,2022-11-22
2978,2978,2920247.44,2559426.77,2024-01-31
2979,2979,3568225.9,3267938.47,2023-04-07
2980,2980,6975.29,6476.81,2024-05-16
2981,2981,12313974.84,11467594.47,2024-03-21
2982,2982,5928.88,4671.31,2022-11-11
2983,2983,5328.67,4632.67,2023-07-10
2984,2984,21554213.56,18228415.44,2022-08-25
2985,2985,3471.14,2774.89,2022-12-19
2986,2986,10568.44,8255.42,2023-12-30
2987,2987,6511408.34,5907477.75,2022-10-25
2988,2988,16877184.6,16800725.8,2023-04-16
2989,2989,6995.9,6667.65,2023-08-30
2990,2990,16418860.0,14471937.33,2022-11-21
2991,2991,8458.85,7949.06,2023-03-27
2992,2992,2886239.9,2409507.15,2024-07-29
2993,2993,4683675.28,3730406.02,2022-09-14
2994,2994,11040576.46,10723702.34,2024-02-09
2995,2995,8972.47,8043.42,2023-01-25
2996,2996,8230.05,7000.56,2023-10-05
2997,2997,5843.1,4514.61,2024-04-20
2998,2998,964.92,856.52,2022-10-27
2999,2999,5090.34,4451.81,2024-02-20
3000,3000,6995.12,6674.85,2023-04-23
3001,3001,9890.43,7830.96,2023-12-17
3002,3002,1225.26,1176.4,2023-05-24
3003,3003,11262770.41,9902328.67,2024-01-25
3004,3004,4182.89,3512.23,2023-10-19
3005,3005,10621.9,9776.71,2022-10-28
3006,3006,884.26,864.4,2022-11-28
3007,3007,7906005.84,6403139.18,2023-10-01
3008,3008,22730088.69,19800706.63,2024-07-13
3009,3009,19122169.24,17815902.79,2024-07-14
3010,3010,8647829.99,7069859.51,2023-08-01
3011,3011,2490.96,2116.66,2023-01-07
3012,3012,4627.02,4032.6,2024-07-10
3013,3013,1929.2,1884.58,2024-07-04
3014,3014,20053477.25,18531964.48,2022-08-25
3015,3015,8729.37,6962.52,2023-04-24
3016,3016,1639596.16,1473806.65,2023-10-04
3017,3017,22371790.25,17992931.33,2023-07-31
3018,3018,3251.37,2897.14,2023-01-09
3019,3019,22179099.02,19525217.44,2024-06-19
3020,3020,3199.98,3011.29,2023-03-07
3021,3021,10467239.72,8951218.84,2023-05-07
3022,3022,15279934.1,14055272.08,2022-08-22
3023,3023,8799.98,7912.69,2024-07-24
3024,3024,7022.12,6803.14,2023-09-02
3025,3025,19893355.31,15554039.63,2022-09-26
3026,3026,15230793.81,12103604.02,2023-12-20
3027,3027,931.41,819.19,2023-09-20
3028,3028,17716058.39,14270380.8,2023-12-15
3029,3029,7595658.77,6463819.5,2023-08-16
3030,3030,10270.44,9068.28,2022-10-26
3031,3031,4578.18,3843.23,2023-07-14
3032,3032,19112868.4,18797151.88,2024-03-07
3033,3033,8286.27,7123.12,2024-04-26
3034,3034,17524185.5,15730804.62,2023-09-14
3035,3035,7817806.63,7201410.07,2024-06-18
3036,3036,21083969.39,17443588.35,2024-06-09
3037,3037,8445660.62,6929341.35,2022-10-15
3038,3038,25477569.47,19948376.27,2022-10-06
3039,3039,7621.33,7440.63,2023-06-23
3040,3040,13467485.57,12218020.88,2023-10-30
3041,3041,5974.92,5483.38,2024-05-04
3042,3042,9208.43,8249.23,2023-08-22
3043,3043,13066476.56,11816177.37,2022-09-12
3044,3044,5190.43,4317.18,2024-01-22
3045,3045,17838290.59,17486038.07,2023-05-08
3046,3046,3748.26,3109.02,2023-02-12
3047,3047,5944.53,5461.59,2024-01-23
3048,3048,2017.81,1954.98,2024-01-22
3049,3049,4828226.0,4526545.79,2023-10-23
3050,3050,7473.16,6795.47,2024-04-25
3051,3051,19818988.0,16246905.72,2023-07-18
3052,3052,10226.36,9850.69,2023-10-23
3053,3053,2225.41,1846.8,2024-01-19
3054,3054,2767027.54,2702510.8,2023-09-20
3055,3055,7703.99,6649.57,2024-07-18
3056,3056,1402777.21,1252230.52,2023-02-21
3057,3057,18527323.28,17765431.64,2022-08-08
3058,3058,17632112.47,16000707.73,2023-02-18
3059,3059,6356.65,5706.24,2022-12-19
3060,3060,8244.67,6721.0,2024-05-03
3061,3061,3162.93,2673.01,2022-12-28
3062,3062,11804.79,9597.93,2023-03-24
3063,3063,17648020.14,15130456.72,2024-02-12
3064,3064,18828075.1,14924728.67,2024-05-03
3065,3065,3956773.18,3663148.02,2023-01-19
3066,3066,19023455.2,14738087.67,2023-12-11
3067,3067,1367.79,1228.8,2023-06-07
3068,3068,6917.1,5379.76,2024-07-04
3069,3069,16315029.87,15590891.36,2022-08-24
3070,3070,4301.87,3340.92,2024-07-29
3071,3071,10049.3,9447.24,2023-08-12
3072,3072,4016.62,3368.36,2023-09-26
3073,3073,3078.55,2768.44,2022-11-24
3074,3074,7112785.77,7092674.92,2024-07-28
3075,3075,18964731.78,18765146.44,2023-02-03
3076,3076,3139185.9,2997549.25,2022-12-12
3077,3077,4270.38,3585.18,2022-09-10
3078,3078,3570005.05,2897696.31,2024-02-21
3079,3079,4771227.84,4014165.82,2023-07-30
3080,3080,3342.94,2944.2,2024-07-14
3081,3081,23735967.17,19551818.17,2024-02-09
3082,3082,8219.21,7606.61,2023-11-08
3083,3083,3425.67,2705.39,2023-09-04
3084,3084,8793.21,7115.59,2023-06-15
3085,3085,17692331.93,14728261.67,2023-09-20
3086,3086,3084.23,2658.7,2024-06-30
3087,3087,4469.02,4049.99,2023-09-03
3088,3088,18013412.76,17266826.42,2023-09-13
3089,3089,14363902.08,11769220.81,2023-10-04
3090,3090,8138.61,6924.51,2023-12-17
3091,3091,1994.17,1864.51,2023-10-01
3092,3092,4840.57,4247.6,2024-02-14
3093,3093,8830.87,6900.78,2024-06-03
3094,3094,6187.79,5364.55,2023-09-14
3095,3095,4209587.59,3598230.94,2023-11-01
3096,3096,7749124.64,6104999.47,2023-03-11
3097,3097,1883747.63,1480929.75,2023-10-15
3098,3098,4957730.2,3886049.25,2022-10-17
3099,3099,2079.03,1792.41,2022-08-05
3100,3100,6777520.79,5535650.61,2023-03-05
3101,3101,8683688.32,8325289.43,2022-09-14
3102,3102,4101.14,3167.07,2024-04-28
3103,3103,16213264.36,12838490.27,2023-06-21
3104,3104,3156.21,2845.78,2022-12-26
3105,3105,4957858.18,4105285.51,2022-11-26
3106,3106,4211.84,3420.5,2023-12-22
3107,3107,11746.87,9503.49,2023-06-05
3108,3108,7430163.39,6539955.31,2023-07-25
3109,3109,4152.44,3432.69,2023-04-10
3110,3110,3545.22,3178.12,2023-09-30
3111,3111,8790.64,7476.1,2023-03-19
3112,3112,926.14,916.34,2023-07-16
3113,3113,18406645.97,15342654.64,2023-01-20
3114,3114,7486486.11,6600287.31,2024-01-28
3115,3115,6763293.47,6336937.97,2023-01-16
3116,3116,12982514.22,10298024.49,2022-09-15
3117,3117,23028714.2,18156384.92,2024-02-23
3118,3118,1578.38,1572.82,2024-03-23
3119,3119,15540797.64,13044615.82,2024-05-21
3120,3120,11024490.55,11001986.9,2023-02-22
3121,3121,6021.74,5666.38,2022-10-27
3122,3122,21624222.75,19110864.64,2023-11-22
3123,3123,7746933.8,7314963.11,2024-02-29
3124,3124,6464.14,5901.47,2023-03-12
3125,3125,5659189.47,5038035.75,2024-03-06
3126,3126,5972.93,4986.29,2023-03-11
3127,3127,3344.99,3150.26,2022-11-26
