profit_id,transaction_id,net_profit,profit_date
1871,1871,12665.9999999998,9/20/2022
3851,3851,12685.3999999998,5/30/2023
901,901,12704.7999999998,11/24/2022
2131,2131,12724.1999999998,7/20/2024
4821,4821,12743.5999999998,6/21/2024
1099,1099,12762.9999999998,9/4/2022
2224,2224,12782.3999999998,1/16/2024
2795,2795,12801.7999999998,11/26/2023
1304,1304,12821.1999999998,12/11/2023
2292,2292,12840.5999999998,3/3/2023
3984,3984,12859.9999999998,8/11/2023
3346,3346,12879.3999999998,7/27/2024
3891,3891,12898.7999999998,6/18/2024
227,227,12918.1999999998,8/25/2023
2817,2817,12937.5999999998,3/5/2024
2780,2780,12956.9999999998,11/12/2023
3080,3080,12976.3999999998,7/14/2024
2514,2514,12995.7999999998,10/18/2022
465,465,13015.1999999998,4/1/2024
1542,1542,13034.5999999998,7/20/2023
4672,4672,13053.9999999998,11/6/2022
1096,1096,13073.3999999998,5/31/2024
2982,2982,13092.7999999998,11/11/2022
3176,3176,13112.1999999998,9/8/2022
4046,4046,13131.5999999998,3/24/2024
2812,2812,13150.9999999998,10/11/2022
4258,4258,13170.3999999998,4/10/2024
2959,2959,13189.7999999998,12/6/2023
398,398,13209.1999999998,8/3/2024
682,682,13228.5999999998,11/16/2022
3239,3239,13247.9999999998,12/3/2022
1611,1611,13267.3999999998,3/4/2023
817,817,13286.7999999998,12/30/2022
196,196,13306.1999999998,4/3/2023
2796,2796,13325.5999999998,2/23/2024
1986,1986,13344.9999999998,6/8/2023
4272,4272,13364.3999999998,1/7/2023
2532,2532,13383.7999999998,6/19/2024
1080,1080,13403.1999999998,9/7/2023
4317,4317,13422.5999999998,10/14/2023
2785,2785,13441.9999999998,5/4/2024
2723,2723,13461.3999999998,12/18/2023
2355,2355,13480.7999999998,1/11/2024
2545,2545,13500.1999999998,2/11/2024
1636,1636,13519.5999999998,6/27/2024
939,939,13538.9999999998,2/27/2023
4321,4321,13558.3999999998,1/25/2023
3596,3596,13577.7999999998,7/3/2023
1061,1061,13597.1999999998,4/27/2024
1334,1334,13616.5999999998,7/24/2024
642,642,13635.9999999998,3/17/2023
2732,2732,13655.3999999998,2/8/2023
1085,1085,13674.7999999998,8/25/2022
1630,1630,13694.1999999998,4/12/2023
717,717,13713.5999999998,6/9/2024
4230,4230,13732.9999999998,3/9/2023
4144,4144,13752.3999999998,9/21/2022
3281,3281,13771.7999999998,3/25/2024
2369,2369,13791.1999999998,1/31/2023
1755,1755,13810.5999999998,7/16/2023
818,818,13829.9999999998,12/5/2022
2518,2518,13849.3999999998,3/28/2024
1532,1532,13868.7999999998,8/18/2023
4194,4194,13888.1999999998,12/20/2023
4950,4950,13907.5999999998,9/11/2022
2925,2925,13926.9999999998,1/16/2023
4301,4301,13946.3999999998,3/15/2023
2498,2498,13965.7999999998,8/25/2023
2944,2944,13985.1999999998,5/14/2023
1903,1903,14004.5999999998,10/20/2023
4876,4876,14023.9999999998,3/9/2023
770,770,14043.3999999998,9/18/2022
4014,4014,14062.7999999998,6/13/2024
554,554,14082.1999999998,10/13/2023
704,704,14101.5999999998,9/10/2023
1904,1904,14120.9999999998,7/6/2024
1489,1489,14140.3999999998,11/2/2023
1087,1087,14159.7999999998,5/20/2024
1385,1385,14179.1999999998,3/4/2024
850,850,14198.5999999998,5/5/2024
3921,3921,14217.9999999998,4/4/2023
4488,4488,14237.3999999998,3/5/2023
4981,4981,14256.7999999998,3/28/2023
1608,1608,14276.1999999998,10/11/2023
4019,4019,14295.5999999998,7/4/2024
1276,1276,14314.9999999998,8/21/2023
3595,3595,14334.3999999998,4/26/2023
3061,3061,14353.7999999998,12/28/2022
3878,3878,14373.1999999998,11/19/2022
3055,3055,14392.5999999998,7/18/2024
1556,1556,14411.9999999998,3/25/2024
3050,3050,14431.3999999998,4/25/2024
938,938,14450.7999999998,3/18/2023
3332,3332,14470.1999999998,12/18/2022
2779,2779,14489.5999999998,12/29/2022
4729,4729,14508.9999999998,9/16/2023
568,568,14528.3999999998,5/23/2023
1167,1167,14547.7999999998,2/28/2024
3226,3226,14567.1999999998,3/31/2023
3143,3143,14586.5999999998,8/27/2022
1130,1130,14605.9999999998,3/10/2024
3164,3164,14625.3999999998,4/16/2024
3208,3208,14644.7999999998,5/2/2023
1261,1261,14664.1999999998,1/7/2023
748,748,14683.5999999998,6/24/2023
1264,1264,14702.9999999998,5/18/2023
2394,2394,14722.3999999998,2/28/2024
3839,3839,14741.7999999998,1/22/2023
2597,2597,14761.1999999998,2/18/2024
4614,4614,14780.5999999998,4/26/2024
3015,3015,14799.9999999998,4/24/2023
1470,1470,14819.3999999998,3/1/2023
3127,3127,14838.7999999998,11/26/2022
2155,2155,14858.1999999998,10/12/2023
4318,4318,14877.5999999998,10/22/2023
1326,1326,14896.9999999998,5/19/2023
2717,2717,14916.3999999998,10/7/2022
4544,4544,14935.7999999998,5/21/2024
2870,2870,14955.1999999998,6/9/2023
418,418,14974.5999999998,6/11/2023
1945,1945,14993.9999999998,12/2/2022
4611,4611,15013.3999999998,8/6/2022
1909,1909,15032.7999999998,10/14/2023
4372,4372,15052.1999999998,12/24/2023
3377,3377,15071.5999999998,7/24/2023
680,680,15090.9999999998,7/20/2023
2750,2750,15110.3999999998,8/15/2023
4094,4094,15129.7999999998,11/13/2023
1479,1479,15149.1999999998,8/9/2022
2168,2168,15168.5999999998,6/7/2023
2712,2712,15187.9999999998,3/2/2024
417,417,15207.3999999998,1/28/2023
1930,1930,15226.7999999998,12/12/2022
2953,2953,15246.1999999998,7/7/2024
4320,4320,15265.5999999998,2/9/2024
235,235,15284.9999999998,3/13/2023
95,95,15304.3999999998,7/21/2023
2081,2081,15323.7999999998,9/27/2022
198,198,15343.1999999998,6/12/2023
1757,1757,15362.5999999998,7/13/2024
2401,2401,15381.9999999998,8/10/2022
563,563,15401.3999999998,4/6/2024
1407,1407,15420.7999999998,11/26/2023
3388,3388,15440.1999999998,8/16/2022
390,390,15459.5999999998,12/22/2022
1845,1845,15478.9999999998,7/10/2023
3816,3816,15498.3999999998,1/21/2024
4748,4748,15517.7999999998,7/6/2023
1994,1994,15537.1999999998,12/2/2022
1676,1676,15556.5999999998,4/21/2024
4689,4689,15575.9999999998,4/12/2024
3950,3950,15595.3999999998,1/28/2024
3271,3271,15614.7999999998,10/24/2023
564,564,15634.1999999998,6/15/2024
3072,3072,15653.5999999998,9/26/2023
1004,1004,15672.9999999998,5/21/2023
1487,1487,15692.3999999998,3/30/2024
2023,2023,15711.7999999998,7/6/2024
2111,2111,15731.1999999998,12/5/2022
4834,4834,15750.5999999998,4/9/2024
1408,1408,15769.9999999998,4/23/2024
3772,3772,15789.3999999998,4/29/2023
2746,2746,15808.7999999998,1/23/2024
2490,2490,15828.1999999998,11/12/2022
2440,2440,15847.5999999998,6/3/2023
4617,4617,15866.9999999998,1/2/2024
4837,4837,15886.3999999998,2/19/2024
1818,1818,15905.7999999998,11/8/2022
4948,4948,15925.1999999998,5/15/2024
1281,1281,15944.5999999998,10/25/2023
330,330,15963.9999999998,12/16/2023
3613,3613,15983.3999999998,8/15/2023
4067,4067,16002.7999999998,7/4/2023
2070,2070,16022.1999999998,8/17/2022
1405,1405,16041.5999999998,5/13/2023
2825,2825,16060.9999999998,4/23/2023
602,602,16080.3999999998,5/30/2023
500,500,16099.7999999998,8/17/2023
3830,3830,16119.1999999998,12/27/2023
2455,2455,16138.5999999998,6/13/2024
3563,3563,16157.9999999998,7/2/2024
2689,2689,16177.3999999998,8/25/2022
3152,3152,16196.7999999998,5/22/2023
3969,3969,16216.1999999998,3/18/2024
1893,1893,16235.5999999998,6/12/2024
579,579,16254.9999999998,5/17/2024
2465,2465,16274.3999999998,9/25/2022
4636,4636,16293.7999999998,11/14/2022
979,979,16313.1999999998,11/24/2023
3538,3538,16332.5999999998,12/12/2022
2989,2989,16351.9999999998,8/30/2023
3801,3801,16371.3999999998,11/25/2022
658,658,16390.7999999998,10/21/2023
4958,4958,16410.1999999998,7/22/2023
1357,1357,16429.5999999998,10/9/2023
85,85,16448.9999999998,4/23/2024
4752,4752,16468.3999999998,3/14/2023
3917,3917,16487.7999999998,11/5/2023
4264,4264,16507.1999999998,2/8/2024
4604,4604,16526.5999999998,7/9/2024
4371,4371,16545.9999999998,9/26/2022
1680,1680,16565.3999999998,8/5/2022
2683,2683,16584.7999999998,12/20/2022
4558,4558,16604.1999999998,6/22/2024
3165,3165,16623.5999999998,6/9/2023
1128,1128,16642.9999999998,12/30/2022
4691,4691,16662.3999999998,5/2/2024
1139,1139,16681.7999999998,6/25/2024
1332,1332,16701.1999999998,9/18/2022
4979,4979,16720.5999999998,9/14/2023
1593,1593,16739.9999999998,8/11/2023
3957,3957,16759.3999999998,1/9/2023
3966,3966,16778.7999999998,12/3/2023
3644,3644,16798.1999999998,10/9/2022
2997,2997,16817.5999999998,4/20/2024
2909,2909,16836.9999999998,10/27/2023
3369,3369,16856.3999999998,5/1/2023
644,644,16875.7999999998,2/16/2024
3533,3533,16895.1999999998,3/29/2023
2059,2059,16914.5999999998,5/23/2024
4211,4211,16933.9999999998,2/18/2023
1003,1003,16953.3999999998,3/23/2023
3756,3756,16972.7999999998,10/1/2022
4869,4869,16992.1999999998,11/18/2023
2375,2375,17011.5999999998,8/3/2023
1578,1578,17030.9999999998,2/2/2023
689,689,17050.3999999998,4/6/2023
4755,4755,17069.7999999998,10/16/2022
2468,2468,17089.1999999998,9/15/2023
898,898,17108.5999999998,4/20/2024
3429,3429,17127.9999999998,5/13/2023
4382,4382,17147.3999999998,6/14/2023
1764,1764,17166.7999999998,9/1/2023
1306,1306,17186.1999999998,7/21/2023
2477,2477,17205.5999999998,6/12/2024
3556,3556,17224.9999999998,5/23/2024
4860,4860,17244.3999999998,6/11/2024
3475,3475,17263.7999999998,5/23/2024
3740,3740,17283.1999999998,5/9/2023
3673,3673,17302.5999999998,11/18/2023
3397,3397,17321.9999999998,8/21/2022
1020,1020,17341.3999999998,8/7/2022
5000,5000,17360.7999999998,8/28/2023
2657,2657,17380.1999999998,8/10/2023
3892,3892,17399.5999999998,12/7/2023
2114,2114,17418.9999999998,8/23/2023
969,969,17438.3999999998,6/2/2024
177,177,17457.7999999998,3/25/2023
2067,2067,17477.1999999998,12/10/2022
3886,3886,17496.5999999999,12/6/2023
2239,2239,17515.9999999999,12/24/2022
3753,3753,17535.3999999999,11/17/2023
866,866,17554.7999999999,2/20/2023
4537,4537,17574.1999999999,3/3/2023
2291,2291,17593.5999999999,8/2/2023
1914,1914,17612.9999999999,11/8/2022
41,41,17632.3999999999,4/24/2023
408,408,17651.7999999999,9/11/2022
3347,3347,17671.1999999999,7/7/2024
1660,1660,17690.5999999999,2/24/2023
2129,2129,17709.9999999999,9/21/2022
492,492,17729.3999999999,1/8/2024
618,618,17748.7999999999,5/27/2023
3185,3185,17768.1999999999,6/3/2023
2918,2918,17787.5999999999,4/14/2023
2425,2425,17806.9999999999,4/14/2023
2173,2173,17826.3999999999,10/18/2023
4045,4045,17845.7999999999,4/4/2024
1343,1343,17865.1999999999,12/7/2022
2897,2897,17884.5999999999,3/14/2024
3590,3590,17903.9999999999,5/8/2024
800,800,17923.3999999999,5/28/2024
1045,1045,17942.7999999999,11/26/2022
2571,2571,17962.1999999999,12/23/2022
4225,4225,17981.5999999999,9/15/2022
4420,4420,18000.9999999999,12/14/2023
3234,3234,18020.3999999999,11/4/2022
2322,2322,18039.7999999999,12/2/2023
35,35,18059.1999999999,8/22/2022
4814,4814,18078.5999999999,12/20/2022
4353,4353,18097.9999999999,10/22/2022
2537,2537,18117.3999999999,6/20/2023
506,506,18136.7999999999,2/8/2023
1312,1312,18156.1999999999,3/2/2024
2563,2563,18175.5999999999,8/20/2022
3726,3726,18194.9999999999,12/11/2023
1365,1365,18214.3999999999,10/16/2022
75,75,18233.7999999999,8/27/2023
101,101,18253.1999999999,12/30/2023
3316,3316,18272.5999999999,12/29/2023
1145,1145,18291.9999999999,1/31/2024
4701,4701,18311.3999999999,4/15/2023
1284,1284,18330.7999999999,4/16/2024
2554,2554,18350.1999999999,1/14/2023
4855,4855,18369.5999999999,2/1/2024
4711,4711,18388.9999999999,2/27/2024
2385,2385,18408.3999999999,11/27/2022
1655,1655,18427.7999999999,10/8/2022
44,44,18447.1999999999,3/19/2024
3912,3912,18466.5999999999,1/28/2024
2453,2453,18485.9999999999,3/25/2023
4895,4895,18505.3999999999,2/27/2024
1569,1569,18524.7999999999,5/30/2024
3445,3445,18544.1999999999,8/17/2022
4097,4097,18563.5999999999,11/5/2023
2171,2171,18582.9999999999,11/13/2022
1331,1331,18602.3999999999,6/26/2023
630,630,18621.7999999999,4/8/2024
477,477,18641.1999999999,5/1/2024
980,980,18660.5999999999,12/26/2022
1842,1842,18679.9999999999,9/28/2022
4680,4680,18699.3999999999,10/30/2023
4292,4292,18718.7999999999,3/13/2023
4360,4360,18738.1999999999,10/23/2022
1336,1336,18757.5999999999,3/23/2023
4196,4196,18776.9999999999,3/9/2024
1101,1101,18796.3999999999,12/14/2022
4278,4278,18815.8,9/1/2023
458,458,18835.2,4/3/2024
1174,1174,18854.6,11/30/2022
1900,1900,18874,9/27/2023
430,430,18893.4,5/13/2023
189,189,18912.8,8/12/2023
3804,3804,18932.2,5/2/2024
4500,4500,18951.6,8/19/2023
2601,2601,18971,6/4/2024
3284,3284,18990.4,8/2/2023
3935,3935,19009.8,10/14/2022
4704,4704,19029.2,9/23/2023
2754,2754,19048.6,6/11/2023
1213,1213,19068,9/28/2022
65,65,19087.4,8/21/2023
4842,4842,19106.8,6/15/2023
3815,3815,19126.2,5/20/2024
92,92,19145.6,7/4/2023
4949,4949,19165,9/13/2022
2675,2675,19184.4,1/28/2024
1606,1606,19203.8,5/6/2024
2353,2353,19223.2,5/5/2023
1374,1374,19242.6,11/23/2022
891,891,19262,11/7/2022
2094,2094,19281.4,10/4/2022
2595,2595,19300.8,4/29/2024
4823,4823,19320.2,12/30/2023
54,54,19339.6,2/22/2023
4394,4394,19359,8/21/2023
1724,1724,19378.4,10/12/2023
2221,2221,19397.8,3/6/2024
4866,4866,19417.2,8/29/2022
4584,4584,19436.6,1/26/2024
1303,1303,19456,3/6/2024
3048,3048,19475.4,1/22/2024
358,358,19494.8,6/7/2024
2249,2249,19514.2,12/30/2023
4177,4177,19533.6,9/28/2023
1282,1282,19553,5/26/2023
2091,2091,19572.4,1/19/2024
4682,4682,19591.8,1/16/2023
2328,2328,19611.2,5/21/2023
4574,4574,19630.6,11/23/2022
2042,2042,19650,11/25/2022
4743,4743,19669.4,9/3/2022
925,925,19688.8,10/29/2022
4956,4956,19708.2,10/3/2022
1628,1628,19727.6,5/1/2023
4494,4494,19747,9/2/2022
2906,2906,19766.4,1/9/2024
1202,1202,19785.8,1/29/2024
3324,3324,19805.2,1/29/2024
4357,4357,19824.6,1/11/2023
90,90,19844,3/5/2023
1308,1308,19863.4,7/17/2024
4489,4489,19882.8,4/27/2023
4168,4168,19902.2,6/12/2024
4254,4254,19921.6,2/16/2024
4647,4647,19941,6/28/2024
4806,4806,19960.4,9/17/2022
3763,3763,19979.8,10/3/2023
3862,3862,19999.2,11/27/2023
2874,2874,20018.6,2/16/2023
346,346,20038,2/5/2024
251,251,20057.4,6/11/2023
1269,1269,20076.8,7/21/2023
3621,3621,20096.2,4/23/2023
4873,4873,20115.6,5/8/2023
309,309,20135,11/14/2023
2665,2665,20154.4000000001,10/26/2022
343,343,20173.8000000001,11/13/2022
3084,3084,20193.2000000001,6/15/2023
4120,4120,20212.6000000001,9/11/2023
2733,2733,20232.0000000001,11/27/2023
4149,4149,20251.4000000001,11/20/2022
4939,4939,20270.8000000001,4/17/2023
187,187,20290.2000000001,6/24/2024
652,652,20309.6000000001,5/7/2024
4443,4443,20329.0000000001,4/21/2023
1354,1354,20348.4000000001,11/16/2022
4434,4434,20367.8000000001,4/28/2023
279,279,20387.2000000001,4/10/2024
1913,1913,20406.6000000001,9/27/2022
4039,4039,20426.0000000001,7/21/2023
3156,3156,20445.4000000001,11/4/2023
2719,2719,20464.8000000001,2/27/2023
21,21,20484.2000000001,7/16/2024
697,697,20503.6000000001,11/27/2023
2521,2521,20523.0000000001,10/13/2023
935,935,20542.4000000001,12/20/2023
480,480,20561.8000000001,6/7/2024
3972,3972,20581.2000000001,9/11/2022
636,636,20600.6000000001,9/28/2023
876,876,20620.0000000001,11/25/2022
1754,1754,20639.4000000001,9/14/2022
2472,2472,20658.8000000001,10/3/2023
4787,4787,20678.2000000001,12/8/2023
3999,3999,20697.6000000001,12/12/2023
4737,4737,20717.0000000001,10/1/2023
1410,1410,20736.4000000001,7/26/2024
1406,1406,20755.8000000001,10/3/2022
931,931,20775.2000000001,10/18/2022
3371,3371,20794.6000000001,1/4/2024
1554,1554,20814.0000000001,3/11/2024
4310,4310,20833.4000000001,12/7/2023
439,439,20852.8000000001,12/22/2022
2132,2132,20872.2000000001,9/3/2023
811,811,20891.6000000001,11/22/2023
1231,1231,20911.0000000001,7/1/2024
4492,4492,20930.4000000001,2/10/2024
3947,3947,20949.8000000001,10/15/2023
2430,2430,20969.2000000001,3/21/2023
4057,4057,20988.6000000001,11/21/2022
3504,3504,21008.0000000001,4/25/2023
3091,3091,21027.4000000001,10/1/2023
3894,3894,21046.8000000001,2/14/2024
473,473,21066.2000000001,6/23/2024
2065,2065,21085.6000000001,11/24/2022
3000,3000,21105.0000000001,4/23/2023
4690,4690,21124.4000000001,7/7/2024
3936,3936,21143.8000000001,11/15/2023
3121,3121,21163.2000000001,10/27/2022
1683,1683,21182.6000000001,2/3/2023
4387,4387,21202.0000000001,4/4/2023
2340,2340,21221.4000000001,2/2/2023
902,902,21240.8000000001,4/22/2024
3321,3321,21260.2000000001,1/27/2024
2976,2976,21279.6000000001,3/8/2024
985,985,21299.0000000001,10/23/2022
1486,1486,21318.4000000001,4/16/2024
319,319,21337.8000000001,1/19/2023
1006,1006,21357.2000000001,8/1/2023
1954,1954,21376.6000000001,3/5/2023
1839,1839,21396.0000000001,7/25/2024
4400,4400,21415.4000000001,3/28/2023
2339,2339,21434.8000000001,3/8/2024
3847,3847,21454.2000000001,11/21/2022
4080,4080,21473.6000000001,4/22/2024
3182,3182,21493.0000000002,6/26/2024
4248,4248,21512.4000000002,9/14/2023
3908,3908,21531.8000000002,1/19/2023
933,933,21551.2000000002,12/2/2023
3240,3240,21570.6000000002,11/3/2023
2742,2742,21590.0000000002,1/10/2024
1014,1014,21609.4000000002,9/12/2023
3168,3168,21628.8000000002,10/7/2022
3304,3304,21648.2000000002,12/31/2023
3352,3352,21667.6000000002,1/23/2023
3853,3853,21687.0000000002,12/29/2023
3874,3874,21706.4000000002,10/13/2022
4569,4569,21725.8000000002,4/17/2024
495,495,21745.2000000002,3/15/2024
3828,3828,21764.6000000002,2/8/2023
1090,1090,21784.0000000002,3/23/2023
1947,1947,21803.4000000002,3/10/2024
3527,3527,21822.8000000002,3/16/2024
1664,1664,21842.2000000002,6/4/2023
750,750,21861.6000000002,11/21/2022
3661,3661,21881.0000000002,1/16/2024
200,200,21900.4000000002,10/20/2022
982,982,21919.8000000002,10/20/2023
3725,3725,21939.2000000002,4/28/2024
2208,2208,21958.6000000002,1/9/2024
907,907,21978.0000000002,11/3/2023
3460,3460,21997.4000000002,7/20/2023
3372,3372,22016.8000000002,1/22/2023
2864,2864,22036.2000000002,4/1/2024
813,813,22055.6000000002,12/11/2023
1118,1118,22075.0000000002,8/18/2022
2615,2615,22094.4000000002,2/19/2023
2134,2134,22113.8000000002,2/22/2023
3515,3515,22133.2000000002,4/4/2023
192,192,22152.6000000002,6/17/2023
1610,1610,22172.0000000002,12/19/2022
1789,1789,22191.4000000002,8/23/2023
1109,1109,22210.8000000002,5/9/2024
1196,1196,22230.2000000002,8/12/2023
1525,1525,22249.6000000002,2/13/2024
3818,3818,22269.0000000002,11/22/2022
1863,1863,22288.4000000002,11/26/2023
3011,3011,22307.8000000002,1/7/2023
2736,2736,22327.2000000002,11/12/2022
1176,1176,22346.6000000002,11/29/2023
2540,2540,22366.0000000002,11/6/2022
3699,3699,22385.4000000002,8/17/2022
369,369,22404.8000000002,9/28/2023
197,197,22424.2000000002,11/9/2022
4552,4552,22443.6000000002,2/28/2024
4038,4038,22463.0000000002,4/4/2024
4378,4378,22482.4000000002,10/16/2022
4784,4784,22501.8000000002,10/18/2022
3733,3733,22521.2000000002,7/21/2024
1667,1667,22540.6000000002,9/20/2023
4193,4193,22560.0000000002,6/11/2024
773,773,22579.4000000002,1/3/2024
908,908,22598.8000000002,3/9/2023
610,610,22618.2000000002,2/7/2024
413,413,22637.6000000002,4/9/2023
2259,2259,22657.0000000002,10/4/2023
3882,3882,22676.4000000002,2/19/2023
634,634,22695.8000000002,11/29/2023
4190,4190,22715.2000000002,4/21/2023
529,529,22734.6000000002,12/22/2023
4761,4761,22754.0000000002,4/12/2024
1783,1783,22773.4000000002,3/15/2024
1299,1299,22792.8000000002,12/3/2023
1855,1855,22812.2000000002,6/16/2024
934,934,22831.6000000003,8/18/2022
2005,2005,22851.0000000003,2/14/2024
3831,3831,22870.4000000003,9/23/2022
1896,1896,22889.8000000003,5/9/2024
2027,2027,22909.2000000003,3/8/2024
2848,2848,22928.6000000003,10/18/2023
2143,2143,22948.0000000003,6/7/2024
2003,2003,22967.4000000003,4/27/2024
3605,3605,22986.8000000003,1/28/2023
366,366,23006.2000000003,10/23/2023
2946,2946,23025.6000000003,12/16/2022
3952,3952,23045.0000000003,8/10/2023
2398,2398,23064.4000000003,7/23/2024
1538,1538,23083.8000000003,2/8/2024
1382,1382,23103.2000000003,11/30/2023
3907,3907,23122.6000000003,12/8/2023
3530,3530,23142.0000000003,11/17/2022
713,713,23161.4000000003,11/3/2022
2226,2226,23180.8000000003,9/17/2023
2863,2863,23200.2000000003,1/14/2023
4186,4186,23219.6000000003,8/24/2023
2223,2223,23239.0000000003,3/28/2023
2841,2841,23258.4000000003,3/31/2023
854,854,23277.8000000003,3/11/2024
4836,4836,23297.2000000003,3/28/2024
2644,2644,23316.6000000003,4/4/2024
1351,1351,23336.0000000003,2/6/2023
2152,2152,23355.4000000003,4/7/2024
1870,1870,23374.8000000003,1/15/2024
550,550,23394.2000000003,8/31/2023
3927,3927,23413.6000000003,12/28/2022
2214,2214,23433.0000000003,1/17/2024
326,326,23452.4000000003,3/29/2023
553,553,23471.8000000003,8/2/2023
2617,2617,23491.2000000003,6/1/2024
2555,2555,23510.6000000003,1/24/2024
4474,4474,23530.0000000003,4/10/2024
4929,4929,23549.4000000003,9/15/2023
3477,3477,23568.8000000003,2/17/2024
3797,3797,23588.2000000003,9/27/2023
2182,2182,23607.6000000003,10/11/2022
1738,1738,23627.0000000003,1/8/2024
1093,1093,23646.4000000003,2/1/2023
3138,3138,23665.8000000003,3/21/2024
3823,3823,23685.2000000003,8/24/2023
2833,2833,23704.6000000003,1/2/2024
1257,1257,23724.0000000003,10/26/2022
2501,2501,23743.4000000003,8/26/2023
2701,2701,23762.8000000003,6/22/2024
1210,1210,23782.2000000003,9/18/2023
3626,3626,23801.6000000003,12/17/2023
2209,2209,23821.0000000003,3/6/2023
4947,4947,23840.4000000003,1/31/2024
475,475,23859.8000000003,2/8/2023
2669,2669,23879.2000000003,3/5/2023
421,421,23898.6000000003,9/3/2023
2046,2046,23918.0000000003,2/28/2024
2873,2873,23937.4000000003,8/3/2023
971,971,23956.8000000003,9/24/2023
4202,4202,23976.2000000003,4/9/2023
1175,1175,23995.6000000003,11/19/2022
4479,4479,24015.0000000003,1/26/2023
3840,3840,24034.4000000003,6/19/2024
3458,3458,24053.8000000003,7/14/2024
4854,4854,24073.2000000003,3/28/2024
615,615,24092.6000000003,7/24/2023
1919,1919,24112.0000000003,4/24/2024
2004,2004,24131.4000000003,5/8/2023
1132,1132,24150.8000000004,5/11/2024
1473,1473,24170.2000000004,9/15/2022
959,959,24189.6000000004,6/8/2023
4441,4441,24209.0000000004,4/11/2023
855,855,24228.4000000004,7/28/2023
146,146,24247.8000000004,4/28/2024
1638,1638,24267.2000000004,7/16/2024
1451,1451,24286.6000000004,12/1/2023
1372,1372,24306.0000000004,5/10/2024
3470,3470,24325.4000000004,5/8/2023
4878,4878,24344.8000000004,8/29/2023
4355,4355,24364.2000000004,10/19/2023
1864,1864,24383.6000000004,8/11/2022
307,307,24403.0000000004,11/24/2023
2201,2201,24422.4000000004,8/13/2022
964,964,24441.8000000004,8/21/2022
2181,2181,24461.2000000004,3/19/2024
4181,4181,24480.6000000004,11/26/2022
2481,2481,24500.0000000004,10/8/2023
4470,4470,24519.4000000004,4/12/2024
3488,3488,24538.8000000004,4/24/2024
2161,2161,24558.2000000004,6/7/2023
2722,2722,24577.6000000004,6/7/2024
857,857,24597.0000000004,1/13/2024
4951,4951,24616.4000000004,8/10/2022
4727,4727,24635.8000000004,1/21/2024
1577,1577,24655.2000000004,5/26/2024
3766,3766,24674.6000000004,8/5/2023
3241,3241,24694.0000000004,2/16/2023
3586,3586,24713.4000000004,7/19/2024
3414,3414,24732.8000000004,7/14/2023
1607,1607,24752.2000000004,7/27/2023
4346,4346,24771.6000000004,2/8/2024
1,1,24791.0000000004,10/4/2023
4411,4411,24810.4000000004,7/7/2024
1729,1729,24829.8000000004,5/27/2024
2423,2423,24849.2000000004,9/21/2023
4205,4205,24868.6000000004,7/21/2023
4760,4760,24888.0000000004,8/30/2022
663,663,24907.4000000004,4/15/2023
3597,3597,24926.8000000004,1/19/2023
3023,3023,24946.2000000004,7/24/2024
4262,4262,24965.6000000004,8/4/2022
2330,2330,24985.0000000004,10/24/2022
1423,1423,25004.4000000004,12/13/2023
821,821,25023.8000000004,9/7/2023
302,302,25043.2000000004,4/8/2023
2238,2238,25062.6000000004,8/21/2023
2759,2759,25082.0000000004,12/5/2022
786,786,25101.4000000004,12/25/2023
719,719,25120.8000000004,3/2/2024
2800,2800,25140.2000000004,2/2/2024
2811,2811,25159.6000000004,3/15/2023
3110,3110,25179.0000000004,9/30/2023
3216,3216,25198.4000000004,2/9/2023
801,801,25217.8000000004,5/23/2024
1582,1582,25237.2000000004,2/12/2024
1222,1222,25256.6000000004,5/24/2024
3667,3667,25276.0000000004,12/21/2023
1888,1888,25295.4000000004,10/14/2022
2541,2541,25314.8000000004,5/11/2024
4203,4203,25334.2000000004,3/22/2023
1335,1335,25353.6000000004,6/18/2023
1011,1011,25373.0000000004,9/20/2023
2830,2830,25392.4000000004,8/7/2023
3745,3745,25411.8000000004,1/30/2023
1980,1980,25431.2000000004,12/19/2023
4042,4042,25450.6000000004,7/26/2023
3758,3758,25470.0000000004,1/9/2024
718,718,25489.4000000005,12/12/2023
665,665,25508.8000000005,10/28/2023
4024,4024,25528.2000000005,12/31/2022
3536,3536,25547.6000000005,9/9/2022
2829,2829,25567.0000000005,3/25/2024
2568,2568,25586.4000000005,7/5/2023
4458,4458,25605.8000000005,9/7/2022
4416,4416,25625.2000000005,12/4/2022
1177,1177,25644.6000000005,5/7/2023
3923,3923,25664.0000000005,2/13/2023
3124,3124,25683.4000000005,3/12/2023
1022,1022,25702.8000000005,3/2/2023
4384,4384,25722.2000000005,3/20/2024
3437,3437,25741.6000000005,10/2/2022
3434,3434,25761.0000000005,1/17/2023
1872,1872,25780.4000000005,6/12/2023
2433,2433,25799.8000000005,9/19/2023
1926,1926,25819.2000000005,4/27/2024
3423,3423,25838.6000000005,5/13/2024
1356,1356,25858.0000000005,9/2/2023
951,951,25877.4000000005,12/15/2022
4076,4076,25896.8000000005,12/13/2022
1055,1055,25916.2000000005,7/24/2023
3868,3868,25935.6000000005,7/27/2024
513,513,25955.0000000005,9/27/2022
1917,1917,25974.4000000005,12/29/2023
1388,1388,25993.8000000005,4/13/2023
